"","ID","Vehicles"
"5440",20171012152,35
"5441",20171012162,34
"5442",20171012172,34
"5443",20171012182,35
"5444",20171012192,37
"5445",20171012202,37
"5446",20171012212,35
"5447",20171012222,35
"5448",20171012232,33
"5449",20171013002,30
"5450",20171013012,25
"5451",20171013022,22
"5452",20171013032,19
"5453",20171013042,16
"5454",20171013052,16
"5455",20171013062,16
"5456",20171013072,19
"5457",20171013082,21
"5458",20171013092,25
"5459",20171013102,30
"5460",20171013112,34
"5461",20171013122,36
"5462",20171013132,32
"5463",20171013142,35
"5464",20171013152,35
"5465",20171013162,34
"5466",20171013172,34
"5467",20171013182,35
"5468",20171013192,37
"5469",20171013202,37
"5470",20171013212,35
"5471",20171013222,35
"5472",20171013232,33
"5473",20171014002,30
"5474",20171014012,24
"5475",20171014022,21
"5476",20171014032,18
"5477",20171014042,16
"5478",20171014052,15
"5479",20171014062,16
"5480",20171014072,18
"5481",20171014082,21
"5482",20171014092,24
"5483",20171014102,30
"5484",20171014112,34
"5485",20171014122,35
"5486",20171014132,32
"5487",20171014142,34
"5488",20171014152,35
"5489",20171014162,34
"5490",20171014172,34
"5491",20171014182,35
"5492",20171014192,37
"5493",20171014202,37
"5494",20171014212,35
"5495",20171014222,34
"5496",20171014232,32
"5497",20171015002,31
"5498",20171015012,25
"5499",20171015022,22
"5500",20171015032,19
"5501",20171015042,17
"5502",20171015052,16
"5503",20171015062,17
"5504",20171015072,19
"5505",20171015082,21
"5506",20171015092,25
"5507",20171015102,31
"5508",20171015112,35
"5509",20171015122,37
"5510",20171015132,33
"5511",20171015142,36
"5512",20171015152,36
"5513",20171015162,35
"5514",20171015172,35
"5515",20171015182,36
"5516",20171015192,38
"5517",20171015202,38
"5518",20171015212,36
"5519",20171015222,36
"5520",20171015232,34
"5521",20171016002,32
"5522",20171016012,26
"5523",20171016022,23
"5524",20171016032,20
"5525",20171016042,17
"5526",20171016052,16
"5527",20171016062,17
"5528",20171016072,20
"5529",20171016082,22
"5530",20171016092,26
"5531",20171016102,32
"5532",20171016112,36
"5533",20171016122,38
"5534",20171016132,34
"5535",20171016142,37
"5536",20171016152,37
"5537",20171016162,36
"5538",20171016172,36
"5539",20171016182,37
"5540",20171016192,39
"5541",20171016202,39
"5542",20171016212,37
"5543",20171016222,36
"5544",20171016232,34
"5545",20171017002,31
"5546",20171017012,26
"5547",20171017022,22
"5548",20171017032,19
"5549",20171017042,17
"5550",20171017052,16
"5551",20171017062,17
"5552",20171017072,19
"5553",20171017082,22
"5554",20171017092,25
"5555",20171017102,31
"5556",20171017112,35
"5557",20171017122,37
"5558",20171017132,33
"5559",20171017142,36
"5560",20171017152,36
"5561",20171017162,35
"5562",20171017172,35
"5563",20171017182,36
"5564",20171017192,38
"5565",20171017202,38
"5566",20171017212,36
"5567",20171017222,36
"5568",20171017232,34
"5569",20171018002,32
"5570",20171018012,26
"5571",20171018022,23
"5572",20171018032,20
"5573",20171018042,17
"5574",20171018052,16
"5575",20171018062,17
"5576",20171018072,20
"5577",20171018082,22
"5578",20171018092,26
"5579",20171018102,32
"5580",20171018112,36
"5581",20171018122,38
"5582",20171018132,34
"5583",20171018142,37
"5584",20171018152,37
"5585",20171018162,36
"5586",20171018172,36
"5587",20171018182,37
"5588",20171018192,39
"5589",20171018202,39
"5590",20171018212,37
"5591",20171018222,37
"5592",20171018232,35
"5593",20171019002,32
"5594",20171019012,27
"5595",20171019022,23
"5596",20171019032,20
"5597",20171019042,18
"5598",20171019052,17
"5599",20171019062,18
"5600",20171019072,20
"5601",20171019082,22
"5602",20171019092,26
"5603",20171019102,33
"5604",20171019112,37
"5605",20171019122,38
"5606",20171019132,35
"5607",20171019142,37
"5608",20171019152,38
"5609",20171019162,37
"5610",20171019172,37
"5611",20171019182,38
"5612",20171019192,40
"5613",20171019202,40
"5614",20171019212,38
"5615",20171019222,37
"5616",20171019232,35
"5617",20171020002,34
"5618",20171020012,28
"5619",20171020022,24
"5620",20171020032,21
"5621",20171020042,18
"5622",20171020052,17
"5623",20171020062,18
"5624",20171020072,21
"5625",20171020082,23
"5626",20171020092,28
"5627",20171020102,34
"5628",20171020112,38
"5629",20171020122,40
"5630",20171020132,36
"5631",20171020142,39
"5632",20171020152,39
"5633",20171020162,38
"5634",20171020172,38
"5635",20171020182,39
"5636",20171020192,42
"5637",20171020202,41
"5638",20171020212,40
"5639",20171020222,39
"5640",20171020232,37
"5641",20171021002,33
"5642",20171021012,27
"5643",20171021022,24
"5644",20171021032,20
"5645",20171021042,18
"5646",20171021052,17
"5647",20171021062,18
"5648",20171021072,20
"5649",20171021082,23
"5650",20171021092,27
"5651",20171021102,33
"5652",20171021112,37
"5653",20171021122,39
"5654",20171021132,35
"5655",20171021142,38
"5656",20171021152,38
"5657",20171021162,37
"5658",20171021172,37
"5659",20171021182,38
"5660",20171021192,40
"5661",20171021202,40
"5662",20171021212,39
"5663",20171021222,38
"5664",20171021232,36
"5665",20171022002,34
"5666",20171022012,28
"5667",20171022022,24
"5668",20171022032,21
"5669",20171022042,18
"5670",20171022052,17
"5671",20171022062,18
"5672",20171022072,21
"5673",20171022082,23
"5674",20171022092,28
"5675",20171022102,34
"5676",20171022112,38
"5677",20171022122,40
"5678",20171022132,36
"5679",20171022142,39
"5680",20171022152,39
"5681",20171022162,38
"5682",20171022172,38
"5683",20171022182,39
"5684",20171022192,42
"5685",20171022202,41
"5686",20171022212,40
"5687",20171022222,39
"5688",20171022232,37
"5689",20171023002,35
"5690",20171023012,28
"5691",20171023022,25
"5692",20171023032,21
"5693",20171023042,19
"5694",20171023052,18
"5695",20171023062,19
"5696",20171023072,21
"5697",20171023082,24
"5698",20171023092,28
"5699",20171023102,35
"5700",20171023112,39
"5701",20171023122,41
"5702",20171023132,37
"5703",20171023142,40
"5704",20171023152,40
"5705",20171023162,39
"5706",20171023172,39
"5707",20171023182,40
"5708",20171023192,43
"5709",20171023202,43
"5710",20171023212,41
"5711",20171023222,40
"5712",20171023232,38
"5713",20171024002,33
"5714",20171024012,27
"5715",20171024022,24
"5716",20171024032,21
"5717",20171024042,18
"5718",20171024052,17
"5719",20171024062,18
"5720",20171024072,20
"5721",20171024082,23
"5722",20171024092,27
"5723",20171024102,33
"5724",20171024112,38
"5725",20171024122,39
"5726",20171024132,36
"5727",20171024142,38
"5728",20171024152,39
"5729",20171024162,38
"5730",20171024172,38
"5731",20171024182,39
"5732",20171024192,41
"5733",20171024202,41
"5734",20171024212,39
"5735",20171024222,38
"5736",20171024232,36
"5737",20171025002,31
"5738",20171025012,25
"5739",20171025022,22
"5740",20171025032,19
"5741",20171025042,17
"5742",20171025052,16
"5743",20171025062,17
"5744",20171025072,19
"5745",20171025082,21
"5746",20171025092,25
"5747",20171025102,31
"5748",20171025112,35
"5749",20171025122,37
"5750",20171025132,33
"5751",20171025142,36
"5752",20171025152,36
"5753",20171025162,35
"5754",20171025172,35
"5755",20171025182,36
"5756",20171025192,38
"5757",20171025202,38
"5758",20171025212,36
"5759",20171025222,36
"5760",20171025232,34
"5761",20171026002,31
"5762",20171026012,25
"5763",20171026022,22
"5764",20171026032,19
"5765",20171026042,17
"5766",20171026052,16
"5767",20171026062,17
"5768",20171026072,19
"5769",20171026082,21
"5770",20171026092,25
"5771",20171026102,31
"5772",20171026112,35
"5773",20171026122,37
"5774",20171026132,33
"5775",20171026142,36
"5776",20171026152,36
"5777",20171026162,35
"5778",20171026172,35
"5779",20171026182,36
"5780",20171026192,38
"5781",20171026202,38
"5782",20171026212,36
"5783",20171026222,36
"5784",20171026232,34
"5785",20171027002,31
"5786",20171027012,26
"5787",20171027022,23
"5788",20171027032,20
"5789",20171027042,17
"5790",20171027052,16
"5791",20171027062,17
"5792",20171027072,19
"5793",20171027082,22
"5794",20171027092,26
"5795",20171027102,32
"5796",20171027112,36
"5797",20171027122,38
"5798",20171027132,34
"5799",20171027142,37
"5800",20171027152,37
"5801",20171027162,36
"5802",20171027172,36
"5803",20171027182,37
"5804",20171027192,39
"5805",20171027202,39
"5806",20171027212,37
"5807",20171027222,36
"5808",20171027232,34
"5809",20171028002,32
"5810",20171028012,27
"5811",20171028022,23
"5812",20171028032,20
"5813",20171028042,18
"5814",20171028052,17
"5815",20171028062,18
"5816",20171028072,20
"5817",20171028082,23
"5818",20171028092,27
"5819",20171028102,33
"5820",20171028112,37
"5821",20171028122,39
"5822",20171028132,35
"5823",20171028142,38
"5824",20171028152,38
"5825",20171028162,37
"5826",20171028172,37
"5827",20171028182,38
"5828",20171028192,40
"5829",20171028202,40
"5830",20171028212,38
"5831",20171028222,38
"5832",20171028232,35
"5833",20171029002,33
"5834",20171029012,27
"5835",20171029022,24
"5836",20171029032,21
"5837",20171029042,18
"5838",20171029052,17
"5839",20171029062,18
"5840",20171029072,20
"5841",20171029082,23
"5842",20171029092,27
"5843",20171029102,33
"5844",20171029112,38
"5845",20171029122,39
"5846",20171029132,36
"5847",20171029142,38
"5848",20171029152,39
"5849",20171029162,38
"5850",20171029172,38
"5851",20171029182,39
"5852",20171029192,41
"5853",20171029202,41
"5854",20171029212,39
"5855",20171029222,38
"5856",20171029232,36
"5857",20171030002,33
"5858",20171030012,27
"5859",20171030022,24
"5860",20171030032,21
"5861",20171030042,18
"5862",20171030052,17
"5863",20171030062,18
"5864",20171030072,20
"5865",20171030082,23
"5866",20171030092,27
"5867",20171030102,33
"5868",20171030112,38
"5869",20171030122,39
"5870",20171030132,36
"5871",20171030142,38
"5872",20171030152,39
"5873",20171030162,38
"5874",20171030172,38
"5875",20171030182,38
"5876",20171030192,41
"5877",20171030202,41
"5878",20171030212,39
"5879",20171030222,38
"5880",20171030232,36
"5881",20171031002,31
"5882",20171031012,26
"5883",20171031022,23
"5884",20171031032,19
"5885",20171031042,17
"5886",20171031052,16
"5887",20171031062,17
"5888",20171031072,19
"5889",20171031082,22
"5890",20171031092,26
"5891",20171031102,32
"5892",20171031112,36
"5893",20171031122,37
"5894",20171031132,34
"5895",20171031142,36
"5896",20171031152,37
"5897",20171031162,36
"5898",20171031172,36
"5899",20171031182,37
"5900",20171031192,39
"5901",20171031202,39
"5902",20171031212,37
"5903",20171031222,36
"5904",20171031232,34
"5905",20170701003,21
"5906",20170701013,17
"5907",20170701023,15
"5908",20170701033,13
"5909",20170701043,11
"5910",20170701053,11
"5911",20170701063,11
"5912",20170701073,13
"5913",20170701083,14
"5914",20170701093,17
"5915",20170701103,21
"5916",20170701113,24
"5917",20170701123,25
"5918",20170701133,22
"5919",20170701143,24
"5920",20170701153,24
"5921",20170701163,24
"5922",20170701173,24
"5923",20170701183,24
"5924",20170701193,26
"5925",20170701203,26
"5926",20170701213,24
"5927",20170701223,24
"5928",20170701233,23
"5929",20170702003,22
"5930",20170702013,18
"5931",20170702023,16
"5932",20170702033,14
"5933",20170702043,12
"5934",20170702053,11
"5935",20170702063,12
"5936",20170702073,14
"5937",20170702083,15
"5938",20170702093,18
"5939",20170702103,22
"5940",20170702113,25
"5941",20170702123,26
"5942",20170702133,24
"5943",20170702143,26
"5944",20170702153,26
"5945",20170702163,25
"5946",20170702173,25
"5947",20170702183,26
"5948",20170702193,27
"5949",20170702203,27
"5950",20170702213,26
"5951",20170702223,26
"5952",20170702233,24
"5953",20170703003,22
"5954",20170703013,18
"5955",20170703023,15
"5956",20170703033,13
"5957",20170703043,12
"5958",20170703053,11
"5959",20170703063,12
"5960",20170703073,13
"5961",20170703083,15
"5962",20170703093,18
"5963",20170703103,22
"5964",20170703113,25
"5965",20170703123,26
"5966",20170703133,23
"5967",20170703143,25
"5968",20170703153,25
"5969",20170703163,25
"5970",20170703173,25
"5971",20170703183,25
"5972",20170703193,27
"5973",20170703203,26
"5974",20170703213,25
"5975",20170703223,25
"5976",20170703233,24
"5977",20170704003,20
"5978",20170704013,17
"5979",20170704023,15
"5980",20170704033,13
"5981",20170704043,11
"5982",20170704053,11
"5983",20170704063,11
"5984",20170704073,13
"5985",20170704083,14
"5986",20170704093,17
"5987",20170704103,21
"5988",20170704113,23
"5989",20170704123,24
"5990",20170704133,22
"5991",20170704143,24
"5992",20170704153,24
"5993",20170704163,23
"5994",20170704173,23
"5995",20170704183,24
"5996",20170704193,25
"5997",20170704203,25
"5998",20170704213,24
"5999",20170704223,24
"6000",20170704233,22
"6001",20170705003,20
"6002",20170705013,17
"6003",20170705023,15
"6004",20170705033,13
"6005",20170705043,11
"6006",20170705053,11
"6007",20170705063,11
"6008",20170705073,13
"6009",20170705083,14
"6010",20170705093,17
"6011",20170705103,21
"6012",20170705113,23
"6013",20170705123,24
"6014",20170705133,22
"6015",20170705143,24
"6016",20170705153,24
"6017",20170705163,23
"6018",20170705173,23
"6019",20170705183,24
"6020",20170705193,25
"6021",20170705203,25
"6022",20170705213,24
"6023",20170705223,24
"6024",20170705233,22
"6025",20170706003,21
"6026",20170706013,17
"6027",20170706023,15
"6028",20170706033,13
"6029",20170706043,11
"6030",20170706053,11
"6031",20170706063,11
"6032",20170706073,13
"6033",20170706083,14
"6034",20170706093,17
"6035",20170706103,21
"6036",20170706113,24
"6037",20170706123,25
"6038",20170706133,22
"6039",20170706143,24
"6040",20170706153,24
"6041",20170706163,24
"6042",20170706173,24
"6043",20170706183,24
"6044",20170706193,26
"6045",20170706203,26
"6046",20170706213,24
"6047",20170706223,24
"6048",20170706233,23
"6049",20170707003,21
"6050",20170707013,17
"6051",20170707023,15
"6052",20170707033,13
"6053",20170707043,11
"6054",20170707053,11
"6055",20170707063,11
"6056",20170707073,13
"6057",20170707083,15
"6058",20170707093,17
"6059",20170707103,21
"6060",20170707113,24
"6061",20170707123,25
"6062",20170707133,23
"6063",20170707143,24
"6064",20170707153,24
"6065",20170707163,24
"6066",20170707173,24
"6067",20170707183,24
"6068",20170707193,26
"6069",20170707203,26
"6070",20170707213,25
"6071",20170707223,24
"6072",20170707233,23
"6073",20170708003,21
"6074",20170708013,17
"6075",20170708023,15
"6076",20170708033,13
"6077",20170708043,11
"6078",20170708053,11
"6079",20170708063,11
"6080",20170708073,13
"6081",20170708083,15
"6082",20170708093,17
"6083",20170708103,21
"6084",20170708113,24
"6085",20170708123,25
"6086",20170708133,23
"6087",20170708143,24
"6088",20170708153,25
"6089",20170708163,24
"6090",20170708173,24
"6091",20170708183,25
"6092",20170708193,26
"6093",20170708203,26
"6094",20170708213,25
"6095",20170708223,24
"6096",20170708233,23
"6097",20170709003,22
"6098",20170709013,18
"6099",20170709023,16
"6100",20170709033,14
"6101",20170709043,12
"6102",20170709053,11
"6103",20170709063,12
"6104",20170709073,13
"6105",20170709083,15
"6106",20170709093,18
"6107",20170709103,22
"6108",20170709113,25
"6109",20170709123,26
"6110",20170709133,23
"6111",20170709143,25
"6112",20170709153,25
"6113",20170709163,25
"6114",20170709173,25
"6115",20170709183,25
"6116",20170709193,27
"6117",20170709203,27
"6118",20170709213,26
"6119",20170709223,25
"6120",20170709233,24
"6121",20170710003,21
"6122",20170710013,18
"6123",20170710023,15
"6124",20170710033,13
"6125",20170710043,12
"6126",20170710053,11
"6127",20170710063,12
"6128",20170710073,13
"6129",20170710083,15
"6130",20170710093,17
"6131",20170710103,22
"6132",20170710113,24
"6133",20170710123,25
"6134",20170710133,23
"6135",20170710143,25
"6136",20170710153,25
"6137",20170710163,24
"6138",20170710173,24
"6139",20170710183,25
"6140",20170710193,26
"6141",20170710203,26
"6142",20170710213,25
"6143",20170710223,25
"6144",20170710233,23
"6145",20170711003,21
"6146",20170711013,17
"6147",20170711023,15
"6148",20170711033,13
"6149",20170711043,11
"6150",20170711053,11
"6151",20170711063,11
"6152",20170711073,13
"6153",20170711083,14
"6154",20170711093,17
"6155",20170711103,21
"6156",20170711113,24
"6157",20170711123,25
"6158",20170711133,22
"6159",20170711143,24
"6160",20170711153,24
"6161",20170711163,24
"6162",20170711173,24
"6163",20170711183,24
"6164",20170711193,26
"6165",20170711203,25
"6166",20170711213,24
"6167",20170711223,24
"6168",20170711233,23
"6169",20170712003,21
"6170",20170712013,17
"6171",20170712023,15
"6172",20170712033,13
"6173",20170712043,11
"6174",20170712053,11
"6175",20170712063,11
"6176",20170712073,13
"6177",20170712083,15
"6178",20170712093,17
"6179",20170712103,21
"6180",20170712113,24
"6181",20170712123,25
"6182",20170712133,23
"6183",20170712143,24
"6184",20170712153,25
"6185",20170712163,24
"6186",20170712173,24
"6187",20170712183,25
"6188",20170712193,26
"6189",20170712203,26
"6190",20170712213,25
"6191",20170712223,24
"6192",20170712233,23
"6193",20170713003,21
"6194",20170713013,17
"6195",20170713023,15
"6196",20170713033,13
"6197",20170713043,11
"6198",20170713053,11
"6199",20170713063,11
"6200",20170713073,13
"6201",20170713083,15
"6202",20170713093,17
"6203",20170713103,21
"6204",20170713113,24
"6205",20170713123,25
"6206",20170713133,23
"6207",20170713143,24
"6208",20170713153,25
"6209",20170713163,24
"6210",20170713173,24
"6211",20170713183,25
"6212",20170713193,26
"6213",20170713203,26
"6214",20170713213,25
"6215",20170713223,24
"6216",20170713233,23
"6217",20170714003,21
"6218",20170714013,17
"6219",20170714023,15
"6220",20170714033,13
"6221",20170714043,11
"6222",20170714053,11
"6223",20170714063,11
"6224",20170714073,13
"6225",20170714083,14
"6226",20170714093,17
"6227",20170714103,21
"6228",20170714113,24
"6229",20170714123,25
"6230",20170714133,22
"6231",20170714143,24
"6232",20170714153,24
"6233",20170714163,24
"6234",20170714173,24
"6235",20170714183,24
"6236",20170714193,26
"6237",20170714203,26
"6238",20170714213,24
"6239",20170714223,24
"6240",20170714233,23
"6241",20170715003,21
"6242",20170715013,18
"6243",20170715023,15
"6244",20170715033,13
"6245",20170715043,12
"6246",20170715053,11
"6247",20170715063,12
"6248",20170715073,13
"6249",20170715083,15
"6250",20170715093,18
"6251",20170715103,22
"6252",20170715113,24
"6253",20170715123,26
"6254",20170715133,23
"6255",20170715143,25
"6256",20170715153,25
"6257",20170715163,24
"6258",20170715173,24
"6259",20170715183,25
"6260",20170715193,27
"6261",20170715203,26
"6262",20170715213,25
"6263",20170715223,25
"6264",20170715233,23
"6265",20170716003,22
"6266",20170716013,18
"6267",20170716023,16
"6268",20170716033,14
"6269",20170716043,12
"6270",20170716053,11
"6271",20170716063,12
"6272",20170716073,14
"6273",20170716083,15
"6274",20170716093,18
"6275",20170716103,22
"6276",20170716113,25
"6277",20170716123,26
"6278",20170716133,24
"6279",20170716143,26
"6280",20170716153,26
"6281",20170716163,25
"6282",20170716173,25
"6283",20170716183,26
"6284",20170716193,27
"6285",20170716203,27
"6286",20170716213,26
"6287",20170716223,26
"6288",20170716233,24
"6289",20170717003,22
"6290",20170717013,18
"6291",20170717023,16
"6292",20170717033,13
"6293",20170717043,12
"6294",20170717053,11
"6295",20170717063,12
"6296",20170717073,13
"6297",20170717083,15
"6298",20170717093,18
"6299",20170717103,22
"6300",20170717113,25
"6301",20170717123,26
"6302",20170717133,23
"6303",20170717143,25
"6304",20170717153,25
"6305",20170717163,25
"6306",20170717173,25
"6307",20170717183,25
"6308",20170717193,27
"6309",20170717203,27
"6310",20170717213,25
"6311",20170717223,25
"6312",20170717233,24
"6313",20170718003,22
"6314",20170718013,18
"6315",20170718023,16
"6316",20170718033,14
"6317",20170718043,12
"6318",20170718053,12
"6319",20170718063,12
"6320",20170718073,14
"6321",20170718083,15
"6322",20170718093,18
"6323",20170718103,23
"6324",20170718113,25
"6325",20170718123,27
"6326",20170718133,24
"6327",20170718143,26
"6328",20170718153,26
"6329",20170718163,25
"6330",20170718173,25
"6331",20170718183,26
"6332",20170718193,28
"6333",20170718203,27
"6334",20170718213,26
"6335",20170718223,26
"6336",20170718233,24
"6337",20170719003,23
"6338",20170719013,19
"6339",20170719023,16
"6340",20170719033,14
"6341",20170719043,12
"6342",20170719053,12
"6343",20170719063,12
"6344",20170719073,14
"6345",20170719083,16
"6346",20170719093,19
"6347",20170719103,23
"6348",20170719113,26
"6349",20170719123,27
"6350",20170719133,24
"6351",20170719143,26
"6352",20170719153,26
"6353",20170719163,26
"6354",20170719173,26
"6355",20170719183,26
"6356",20170719193,28
"6357",20170719203,28
"6358",20170719213,27
"6359",20170719223,26
"6360",20170719233,25
"6361",20170720003,24
"6362",20170720013,19
"6363",20170720023,17
"6364",20170720033,15
"6365",20170720043,13
"6366",20170720053,12
"6367",20170720063,13
"6368",20170720073,15
"6369",20170720083,16
"6370",20170720093,19
"6371",20170720103,24
"6372",20170720113,27
"6373",20170720123,28
"6374",20170720133,25
"6375",20170720143,27
"6376",20170720153,27
"6377",20170720163,27
"6378",20170720173,27
"6379",20170720183,27
"6380",20170720193,29
"6381",20170720203,29
"6382",20170720213,28
"6383",20170720223,27
"6384",20170720233,26
"6385",20170721003,23
"6386",20170721013,19
"6387",20170721023,16
"6388",20170721033,14
"6389",20170721043,13
"6390",20170721053,12
"6391",20170721063,12
"6392",20170721073,14
"6393",20170721083,16
"6394",20170721093,19
"6395",20170721103,23
"6396",20170721113,26
"6397",20170721123,27
"6398",20170721133,25
"6399",20170721143,27
"6400",20170721153,27
"6401",20170721163,26
"6402",20170721173,26
"6403",20170721183,27
"6404",20170721193,28
"6405",20170721203,28
"6406",20170721213,27
"6407",20170721223,27
"6408",20170721233,25
"6409",20170722003,24
"6410",20170722013,19
"6411",20170722023,17
"6412",20170722033,15
"6413",20170722043,13
"6414",20170722053,12
"6415",20170722063,13
"6416",20170722073,15
"6417",20170722083,16
"6418",20170722093,19
"6419",20170722103,24
"6420",20170722113,27
"6421",20170722123,28
"6422",20170722133,25
"6423",20170722143,27
"6424",20170722153,27
"6425",20170722163,27
"6426",20170722173,27
"6427",20170722183,27
"6428",20170722193,29
"6429",20170722203,29
"6430",20170722213,28
"6431",20170722223,27
"6432",20170722233,26
"6433",20170723003,24
"6434",20170723013,20
"6435",20170723023,17
"6436",20170723033,15
"6437",20170723043,13
"6438",20170723053,12
"6439",20170723063,13
"6440",20170723073,15
"6441",20170723083,17
"6442",20170723093,20
"6443",20170723103,24
"6444",20170723113,28
"6445",20170723123,29
"6446",20170723133,26
"6447",20170723143,28
"6448",20170723153,28
"6449",20170723163,28
"6450",20170723173,28
"6451",20170723183,28
"6452",20170723193,30
"6453",20170723203,30
"6454",20170723213,28
"6455",20170723223,28
"6456",20170723233,26
"6457",20170724003,23
"6458",20170724013,19
"6459",20170724023,17
"6460",20170724033,14
"6461",20170724043,13
"6462",20170724053,12
"6463",20170724063,13
"6464",20170724073,14
"6465",20170724083,16
"6466",20170724093,19
"6467",20170724103,23
"6468",20170724113,26
"6469",20170724123,28
"6470",20170724133,25
"6471",20170724143,27
"6472",20170724153,27
"6473",20170724163,26
"6474",20170724173,26
"6475",20170724183,27
"6476",20170724193,29
"6477",20170724203,28
"6478",20170724213,27
"6479",20170724223,27
"6480",20170724233,25
"6481",20170725003,22
"6482",20170725013,18
"6483",20170725023,15
"6484",20170725033,13
"6485",20170725043,12
"6486",20170725053,11
"6487",20170725063,12
"6488",20170725073,13
"6489",20170725083,15
"6490",20170725093,18
"6491",20170725103,22
"6492",20170725113,25
"6493",20170725123,26
"6494",20170725133,23
"6495",20170725143,25
"6496",20170725153,25
"6497",20170725163,25
"6498",20170725173,25
"6499",20170725183,25
"6500",20170725193,27
"6501",20170725203,27
"6502",20170725213,25
"6503",20170725223,25
"6504",20170725233,24
"6505",20170726003,21
"6506",20170726013,18
"6507",20170726023,15
"6508",20170726033,13
"6509",20170726043,12
"6510",20170726053,11
"6511",20170726063,12
"6512",20170726073,13
"6513",20170726083,15
"6514",20170726093,18
"6515",20170726103,22
"6516",20170726113,24
"6517",20170726123,26
"6518",20170726133,23
"6519",20170726143,25
"6520",20170726153,25
"6521",20170726163,24
"6522",20170726173,25
"6523",20170726183,25
"6524",20170726193,27
"6525",20170726203,26
"6526",20170726213,25
"6527",20170726223,25
"6528",20170726233,24
"6529",20170727003,22
"6530",20170727013,18
"6531",20170727023,16
"6532",20170727033,14
"6533",20170727043,12
"6534",20170727053,11
"6535",20170727063,12
"6536",20170727073,14
"6537",20170727083,15
"6538",20170727093,18
"6539",20170727103,22
"6540",20170727113,25
"6541",20170727123,26
"6542",20170727133,24
"6543",20170727143,26
"6544",20170727153,26
"6545",20170727163,25
"6546",20170727173,25
"6547",20170727183,26
"6548",20170727193,27
"6549",20170727203,27
"6550",20170727213,26
"6551",20170727223,26
"6552",20170727233,24
"6553",20170728003,23
"6554",20170728013,19
"6555",20170728023,16
"6556",20170728033,14
"6557",20170728043,12
"6558",20170728053,12
"6559",20170728063,12
"6560",20170728073,14
"6561",20170728083,16
"6562",20170728093,19
"6563",20170728103,23
"6564",20170728113,26
"6565",20170728123,27
"6566",20170728133,24
"6567",20170728143,26
"6568",20170728153,26
"6569",20170728163,26
"6570",20170728173,26
"6571",20170728183,26
"6572",20170728193,28
"6573",20170728203,28
"6574",20170728213,27
"6575",20170728223,26
"6576",20170728233,25
"6577",20170729003,23
"6578",20170729013,19
"6579",20170729023,17
"6580",20170729033,14
"6581",20170729043,13
"6582",20170729053,12
"6583",20170729063,13
"6584",20170729073,14
"6585",20170729083,16
"6586",20170729093,19
"6587",20170729103,23
"6588",20170729113,26
"6589",20170729123,28
"6590",20170729133,25
"6591",20170729143,27
"6592",20170729153,27
"6593",20170729163,26
"6594",20170729173,26
"6595",20170729183,27
"6596",20170729193,29
"6597",20170729203,28
"6598",20170729213,27
"6599",20170729223,27
"6600",20170729233,25
"6601",20170730003,23
"6602",20170730013,19
"6603",20170730023,17
"6604",20170730033,14
"6605",20170730043,13
"6606",20170730053,12
"6607",20170730063,13
"6608",20170730073,14
"6609",20170730083,16
"6610",20170730093,19
"6611",20170730103,23
"6612",20170730113,26
"6613",20170730123,27
"6614",20170730133,25
"6615",20170730143,27
"6616",20170730153,27
"6617",20170730163,26
"6618",20170730173,26
"6619",20170730183,27
"6620",20170730193,28
"6621",20170730203,28
"6622",20170730213,27
"6623",20170730223,27
"6624",20170730233,25
"6625",20170731003,22
"6626",20170731013,18
"6627",20170731023,16
"6628",20170731033,14
"6629",20170731043,12
"6630",20170731053,11
"6631",20170731063,12
"6632",20170731073,14
"6633",20170731083,15
"6634",20170731093,18
"6635",20170731103,22
"6636",20170731113,25
"6637",20170731123,26
"6638",20170731133,24
"6639",20170731143,25
"6640",20170731153,26
"6641",20170731163,25
"6642",20170731173,25
"6643",20170731183,26
"6644",20170731193,27
"6645",20170731203,27
"6646",20170731213,26
"6647",20170731223,25
"6648",20170731233,24
"6649",20170801003,20
"6650",20170801013,17
"6651",20170801023,15
"6652",20170801033,13
"6653",20170801043,11
"6654",20170801053,11
"6655",20170801063,11
"6656",20170801073,13
"6657",20170801083,14
"6658",20170801093,17
"6659",20170801103,21
"6660",20170801113,23
"6661",20170801123,24
"6662",20170801133,22
"6663",20170801143,24
"6664",20170801153,24
"6665",20170801163,23
"6666",20170801173,23
"6667",20170801183,24
"6668",20170801193,25
"6669",20170801203,25
"6670",20170801213,24
"6671",20170801223,24
"6672",20170801233,22
"6673",20170802003,22
"6674",20170802013,18
"6675",20170802023,16
"6676",20170802033,14
"6677",20170802043,12
"6678",20170802053,11
"6679",20170802063,12
"6680",20170802073,14
"6681",20170802083,15
"6682",20170802093,18
"6683",20170802103,22
"6684",20170802113,25
"6685",20170802123,26
"6686",20170802133,24
"6687",20170802143,25
"6688",20170802153,26
"6689",20170802163,25
"6690",20170802173,25
"6691",20170802183,25
"6692",20170802193,27
"6693",20170802203,27
"6694",20170802213,26
"6695",20170802223,25
"6696",20170802233,24
"6697",20170803003,21
"6698",20170803013,17
"6699",20170803023,15
"6700",20170803033,13
"6701",20170803043,12
"6702",20170803053,11
"6703",20170803063,12
"6704",20170803073,13
"6705",20170803083,15
"6706",20170803093,17
"6707",20170803103,21
"6708",20170803113,24
"6709",20170803123,25
"6710",20170803133,23
